"new_ID","ID","Type","Param","sp_name_std","Start","End","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Duration","ShiftRate","UnitRate","Areakm2","LatExtentk","Eco","kingdom","phylum","class","family","Hemisphere","bvel","bvel_lat","bvel_lat2","bvel_lat_error","bvel_angle","bvel95","bvel95_lat","bvel95_lat_error","bvel95_angle","sensitivity","validation","calibration","Boyce","TSS","signoise","mismatch","mismatch_percent","mismatch_trend","match_direction","lag_overshoot","match_direction_class","mismatch95","mismatch95_percent","mismatch95_trend","match_direction95","lag_overshoot95","match_direction95_class"
"A229_P1 Pabulatrix_pabulatricula 1973 2014 LAT LE","A229_P1","LAT","LE","Pabulatrix_pabulatricula",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,3.9524,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.139240205045377,0.138925510944087,0.138925510944087,0.192413109119882,356.147155925643,139.240205045377,0.138925510944087,0.0508091908890667,356.147155925643,79.2402847731978,0.367833333333333,0.44275,0.977,0.44275,0.722016870781555,3.81347448905591,96.4850341325755,160.165928540348,"match","overshoot","pospos",3.81347448905591,96.4850341325755,160.165928540348,"match","overshoot","pospos"
"A229_P1 Photedes_morrisii 1973 2014 LAT LE","A229_P1","LAT","LE","Photedes_morrisii",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.0892435077921353,0.0739654393888226,0.0739654393888226,0.0830658766287558,34.023852338313,89.2435077921353,0.0739654393888226,0.0210725015400291,34.023852338313,79.6735276414786,0.420416666666667,0.5095,0.939,0.5095,0.890443132495844,-0.0739654393888226,-Inf,-3.10654845433055,"match","lag","pospos",-0.0739654393888226,-Inf,-3.10654845433055,"match","lag","pospos"
"A229_P1 Phragmatiphila_nexa 1973 2014 LAT LE","A229_P1","LAT","LE","Phragmatiphila_nexa",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,1.2143,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.221789882637087,0.207518094165435,0.207518094165436,0.276585349414767,20.6663022479047,221.789882637087,0.207518094165435,0.0771641199087672,20.6663022479047,89.0657669111655,0.453083333333333,0.51125,0.893,0.51125,0.750285922969265,1.00678190583456,82.9104756513683,42.2848400450517,"match","overshoot","pospos",1.00678190583456,82.9104756513683,42.2848400450517,"match","overshoot","pospos"
"A229_P1 Polia_lamuta 1973 2014 LAT LE","A229_P1","LAT","LE","Polia_lamuta",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.474594137038662,0.456840696682545,0.456840696682545,0.200255939662441,15.7210271335035,474.594137038662,0.456840696682545,0.0499742639524688,15.7210271335035,91.45240771751,0.462416666666667,0.68675,0.869,0.68675,2.28128412796451,-0.456840696682545,-Inf,-19.1873092606669,"match","lag","pospos",-0.456840696682545,-Inf,-19.1873092606669,"match","lag","pospos"
"A229_P1 Polymixis_polymita 1973 2014 LAT LE","A229_P1","LAT","LE","Polymixis_polymita",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.69548431829768,0.662812000450112,0.662812000450111,0.526255323687267,17.6318933583682,695.48431829768,0.662812000450112,0.137139506550849,17.6318933583682,82.7721480099502,0.56775,0.603,0.986,0.603,1.259487497069,-0.662812000450112,-Inf,-27.8381040189047,"match","lag","pospos",-0.662812000450112,-Inf,-27.8381040189047,"match","lag","pospos"
"A229_P1 Protolampra_sobrina 1973 2014 LAT LE","A229_P1","LAT","LE","Protolampra_sobrina",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,2.1667,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.142700044689179,0.141455861831648,0.141455861831647,0.148766223027926,7.57153151386891,142.700044689179,0.141455861831648,0.0397735587170558,7.57153151386891,86.036735428051,0.357083333333333,0.366,0.996,0.366,0.950860073963794,2.02524413816835,93.4713683559492,85.0602538030708,"match","overshoot","pospos",2.02524413816835,93.4713683559492,85.0602538030708,"match","overshoot","pospos"
"A229_P1 Schrankia_taenialis 1973 2014 LAT LE","A229_P1","LAT","LE","Schrankia_taenialis",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,2.1667,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Erebidae","North hemisphere",0.043148753713347,0.0263807960631586,0.0263807960631589,0.331922786483958,307.69021046914,43.148753713347,0.0263807960631586,0.0870400172158329,307.69021046914,87.9035218317359,0.677416666666667,0.70425,0.96,0.70425,0.0794787135363893,2.14031920393684,98.782443528723,89.8934065653473,"match","overshoot","pospos",2.14031920393684,98.782443528723,89.8934065653473,"match","overshoot","pospos"
"A229_P1 Standfussiana_lucernea 1973 2014 LAT LE","A229_P1","LAT","LE","Standfussiana_lucernea",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.333044868295328,0.321388973326109,0.32138897332611,0.599599526713769,344.796838990027,333.044868295328,0.321388973326109,0.170843334591899,344.796838990027,92.296335345571,0.659833333333333,0.676416666666667,0.96,0.676416666666667,0.53600604905002,-0.321388973326109,-Inf,-13.4983368796966,"match","lag","pospos",-0.321388973326109,-Inf,-13.4983368796966,"match","lag","pospos"
"A229_P1 Staurophora_celsia 1973 2014 LAT LE","A229_P1","LAT","LE","Staurophora_celsia",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,7.6429,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.258700546934068,0.243396099134831,0.243396099134831,0.230215101585905,19.8067139465003,258.700546934068,0.243396099134831,0.0528728401944716,19.8067139465003,77.2153843042071,0.38825,0.412,0.995,0.412,1.05725513859918,7.39950390086517,96.8153959997536,310.779163836337,"match","overshoot","pospos",7.39950390086517,96.8153959997536,310.779163836337,"match","overshoot","pospos"
"A229_P1 Syngrapha_diasema 1973 2014 LAT LE","A229_P1","LAT","LE","Syngrapha_diasema",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.311981612296765,0.289327863173,0.289327863173001,0.119912243860187,21.9688239021275,311.981612296765,0.289327863173,0.0304843253586537,21.9688239021275,91.0085684642297,0.62975,0.69075,0.981,0.69075,2.41283003185517,-0.289327863173,-Inf,-12.151770253266,"match","lag","pospos",-0.289327863173,-Inf,-12.151770253266,"match","lag","pospos"
"A229_P1 Syngrapha_parilis 1973 2014 LAT LE","A229_P1","LAT","LE","Syngrapha_parilis",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.822170669256201,0.72379805034718,0.72379805034718,0.444520709219052,28.3153724934315,822.170669256201,0.72379805034718,0.115060168308897,28.3153724934315,90.4397354297198,0.652,0.704916666666667,0.917,0.704916666666667,1.62826620973131,-0.72379805034718,-Inf,-30.3995181145816,"match","lag","pospos",-0.72379805034718,-Inf,-30.3995181145816,"match","lag","pospos"
"A229_P1 Thumatha_senex 1973 2014 LAT LE","A229_P1","LAT","LE","Thumatha_senex",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Erebidae","North hemisphere",0.165950475493045,0.165883213814751,0.16588321381475,0.323250985785975,1.63134906830097,165.950475493045,0.165883213814751,0.083561959254517,1.63134906830097,81.2493974358974,0.5665,0.572,0.996,0.572,0.513171563611511,-0.165883213814751,-Inf,-6.96709498021954,"match","lag","pospos",-0.165883213814751,-Inf,-6.96709498021954,"match","lag","pospos"
"A229_P1 Trichosea_ludifica 1973 2014 LAT LE","A229_P1","LAT","LE","Trichosea_ludifica",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.0937456086204487,0.0937369955124295,0.0937369955124295,0.272567563528877,359.2233140734,93.7456086204487,0.0937369955124295,0.0814923195982515,359.2233140734,84.6652796498906,0.32225,0.380833333333333,0.972,0.380833333333333,0.343903707025281,-0.0937369955124295,-Inf,-3.93695381152204,"match","lag","pospos",-0.0937369955124295,-Inf,-3.93695381152204,"match","lag","pospos"
"A229_P1 Xestia_ashworthii 1973 2014 LAT LE","A229_P1","LAT","LE","Xestia_ashworthii",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,5.1667,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.120679395689988,0.120630090937908,0.120630090937908,0.183584466838947,1.63787307624986,120.679395689988,0.120630090937908,0.0448415123567487,1.63787307624986,81.1181556569075,0.541916666666667,0.566416666666667,0.992,0.566416666666667,0.657082230403148,5.04606990906209,97.6652391093366,211.934936180608,"match","overshoot","pospos",5.04606990906209,97.6652391093366,211.934936180608,"match","overshoot","pospos"
"A229_P1 Xestia_castanea 1973 2014 LAT LE","A229_P1","LAT","LE","Xestia_castanea",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,1.1667,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.274769186159355,0.26400142810358,0.26400142810358,0.548835499497707,343.906710025627,274.769186159355,0.26400142810358,0.163216297885118,343.906710025627,82.3788091397849,0.61,0.62,0.992,0.62,0.481021049741122,0.90269857189642,77.3719526781881,37.9133400196496,"match","overshoot","pospos",0.90269857189642,77.3719526781881,37.9133400196496,"match","overshoot","pospos"
"A229_P1 Xestia_lyngei 1973 2014 LAT LE","A229_P1","LAT","LE","Xestia_lyngei",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.337853963411149,-0.33588945040663,-0.33588945040663,0.201593091318207,186.181747192347,337.853963411149,-0.33588945040663,0.0635357432633795,186.181747192347,98.1906955211472,0.590916666666667,0.801916666666667,0.876,0.801916666666667,1.66617540417812,0.33588945040663,Inf,14.1073569170785,"match","overshoot","negneg",0.33588945040663,Inf,14.1073569170785,"match","overshoot","negneg"
"A229_P1 Xestia_speciosa 1973 2014 LAT LE","A229_P1","LAT","LE","Xestia_speciosa",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.0643697030381933,0.062538722671528,0.062538722671528,0.127751793579675,13.6985179166673,64.3697030381933,0.062538722671528,0.0326240885964907,13.6985179166673,69.2533247278383,0.250583333333333,0.267916666666667,0.989,0.267916666666667,0.489533030567782,-0.062538722671528,-Inf,-2.62662635220418,"match","lag","pospos",-0.062538722671528,-Inf,-2.62662635220418,"match","lag","pospos"
"A229_P1 Xylena_vetusta 1973 2014 LAT LE","A229_P1","LAT","LE","Xylena_vetusta",1973,2014,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",42,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.0779097674575417,0.0768268786456625,0.0768268786456625,0.173683229279022,350.43603611169,77.9097674575417,0.0768268786456625,0.0471233703640801,350.43603611169,85.0990718667835,0.465916666666667,0.475416666666667,0.989,0.475416666666667,0.442339073061799,-0.0768268786456625,-Inf,-3.22672890311783,"match","lag","pospos",-0.0768268786456625,-Inf,-3.22672890311783,"match","lag","pospos"
"A234_P1 Acer_saccharum 1974 2006 LAT LE","A234_P1","LAT","LE","Acer_saccharum",1974,2006,"small",2,"TWO","CensusPeriods","occurrence","Resurveyed",33,0.108,"km/year",780681.79,957.37,"Ter","Plantae","Tracheophyta","Magnoliopsida","Sapindaceae","North hemisphere",0.196026146864563,0.105955363877322,0.105955363877322,0.0805580127917016,57.2811948567301,196.026146864563,0.105955363877322,0.15974828434887,57.2811948567301,85.14894993895,0.330166666666667,0.34125,0.888,0.34125,1.31526784494163,0.002044636122678,1.89318159507222,0.0674729920483741,"match","overshoot","pospos",0.002044636122678,1.89318159507222,0.0674729920483741,"match","overshoot","pospos"
"A234_P1 Acer_saccharum 1974 2006 LAT LE","A234_P1","LAT","LE","Acer_saccharum",1974,2006,"small",2,"TWO","CensusPeriods","occurrence","Resurveyed",33,0.461,"km/year",780681.79,957.37,"Ter","Plantae","Tracheophyta","Magnoliopsida","Sapindaceae","North hemisphere",0.196026146864563,0.105955363877322,0.105955363877322,0.0805580127917016,57.2811948567301,196.026146864563,0.105955363877322,0.15974828434887,57.2811948567301,85.14894993895,0.330166666666667,0.34125,0.888,0.34125,1.31526784494163,0.355044636122678,77.0161900483032,11.7164729920484,"match","overshoot","pospos",0.355044636122678,77.0161900483032,11.7164729920484,"match","overshoot","pospos"
"A234_P1 Betula_alleghaniensis 1974 2006 LAT LE","A234_P1","LAT","LE","Betula_alleghaniensis",1974,2006,"small",2,"TWO","CensusPeriods","occurrence","Resurveyed",33,-0.046,"km/year",780681.79,957.37,"Ter","Plantae","Tracheophyta","Magnoliopsida","Betulaceae","North hemisphere",0.397498348624223,0.365215190556746,0.365215190556746,0.233488193230679,23.2510217458636,397.498348624223,0.365215190556746,0.37219207283682,23.2510217458636,86.3033807837583,0.313,0.353,0.982,0.353,1.56416984303752,-0.411215190556746,893.946066427709,-13.5701012883726,"mismatch","misalignment","negpos",-0.411215190556746,893.946066427709,-13.5701012883726,"mismatch","misalignment","negpos"
"A234_P1 Betula_alleghaniensis 1974 2006 LAT LE","A234_P1","LAT","LE","Betula_alleghaniensis",1974,2006,"small",2,"TWO","CensusPeriods","occurrence","Resurveyed",33,0.281,"km/year",780681.79,957.37,"Ter","Plantae","Tracheophyta","Magnoliopsida","Betulaceae","North hemisphere",0.397498348624223,0.365215190556746,0.365215190556746,0.233488193230679,23.2510217458636,397.498348624223,0.365215190556746,0.37219207283682,23.2510217458636,86.3033807837583,0.313,0.353,0.982,0.353,1.56416984303752,-0.084215190556746,-29.9698187034683,-2.77910128837262,"match","lag","pospos",-0.084215190556746,-29.9698187034683,-2.77910128837262,"match","lag","pospos"
"A234_P1 Ostrya_virginiana 1974 2006 LAT LE","A234_P1","LAT","LE","Ostrya_virginiana",1974,2006,"small",2,"TWO","CensusPeriods","occurrence","Resurveyed",33,0.446,"km/year",780681.79,957.37,"Ter","Plantae","Tracheophyta","Magnoliopsida","Betulaceae","North hemisphere",0.188696374422165,-0.0697737420863388,-0.0697737420863397,0.0581930488236052,248.29873543251,188.696374422165,-0.0697737420863388,0.11734466783264,248.29873543251,77.7365708870356,0.273166666666667,0.32975,0.891,0.32975,1.19900475223144,0.515773742086339,115.644336790659,17.0205334888492,"mismatch","misalignment","posneg",0.515773742086339,115.644336790659,17.0205334888492,"mismatch","misalignment","posneg"
"A234_P1 Ostrya_virginiana 1974 2006 LAT LE","A234_P1","LAT","LE","Ostrya_virginiana",1974,2006,"small",2,"TWO","CensusPeriods","occurrence","Resurveyed",33,-0.039,"km/year",780681.79,957.37,"Ter","Plantae","Tracheophyta","Magnoliopsida","Betulaceae","North hemisphere",0.188696374422165,-0.0697737420863388,-0.0697737420863397,0.0581930488236052,248.29873543251,188.696374422165,-0.0697737420863388,0.11734466783264,248.29873543251,77.7365708870356,0.273166666666667,0.32975,0.891,0.32975,1.19900475223144,0.0307737420863388,-78.9070309906123,1.01553348884918,"match","overshoot","negneg",0.0307737420863388,-78.9070309906123,1.01553348884918,"match","overshoot","negneg"
"A234_P1 Thuja_occidentalis 1974 2006 LAT LE","A234_P1","LAT","LE","Thuja_occidentalis",1974,2006,"small",2,"TWO","CensusPeriods","occurrence","Resurveyed",33,0.022,"km/year",780681.79,957.37,"Ter","Plantae","Tracheophyta","Pinopsida","Cupressaceae","North hemisphere",0.279211236127249,-0.0466114198566941,-0.0466114198566943,0.17544109059874,260.390070028479,279.211236127249,-0.0466114198566941,0.342871290322768,260.390070028479,78.922911869701,0.35775,0.3735,0.981,0.3735,0.265681316147888,0.0686114198566941,311.8700902577,2.26417685527091,"mismatch","misalignment","posneg",0.0686114198566941,311.8700902577,2.26417685527091,"mismatch","misalignment","posneg"
"A234_P1 Thuja_occidentalis 1974 2006 LAT LE","A234_P1","LAT","LE","Thuja_occidentalis",1974,2006,"small",2,"TWO","CensusPeriods","occurrence","Resurveyed",33,-0.003,"km/year",780681.79,957.37,"Ter","Plantae","Tracheophyta","Pinopsida","Cupressaceae","North hemisphere",0.279211236127249,-0.0466114198566941,-0.0466114198566943,0.17544109059874,260.390070028479,279.211236127249,-0.0466114198566941,0.342871290322768,260.390070028479,78.922911869701,0.35775,0.3735,0.981,0.3735,0.265681316147888,0.0436114198566941,-1453.71399522314,1.43917685527091,"match","overshoot","negneg",0.0436114198566941,-1453.71399522314,1.43917685527091,"match","overshoot","negneg"
"A234_P1 Tsuga_canadensis 1974 2006 LAT LE","A234_P1","LAT","LE","Tsuga_canadensis",1974,2006,"small",2,"TWO","CensusPeriods","occurrence","Resurveyed",33,0.012,"km/year",780681.79,957.37,"Ter","Plantae","Tracheophyta","Pinopsida","Pinaceae","North hemisphere",0.0677167303423132,0.0131164560156482,0.0131164560156481,0.109096994790752,281.168554341753,67.7167303423132,0.0131164560156482,0.216423561927345,281.168554341753,86.620826282162,0.475,0.482583333333333,0.975,0.482583333333333,0.120227473183891,-0.0011164560156482,-9.30380013040167,-0.0368430485163906,"match","lag","pospos",-0.0011164560156482,-9.30380013040167,-0.0368430485163906,"match","lag","pospos"
"A234_P1 Tsuga_canadensis 1974 2006 LAT LE","A234_P1","LAT","LE","Tsuga_canadensis",1974,2006,"small",2,"TWO","CensusPeriods","occurrence","Resurveyed",33,0.544,"km/year",780681.79,957.37,"Ter","Plantae","Tracheophyta","Pinopsida","Pinaceae","North hemisphere",0.0677167303423132,0.0131164560156482,0.0131164560156481,0.109096994790752,281.168554341753,67.7167303423132,0.0131164560156482,0.216423561927345,281.168554341753,86.620826282162,0.475,0.482583333333333,0.975,0.482583333333333,0.120227473183891,0.530883543984352,97.5888867618294,17.5191569514836,"match","overshoot","pospos",0.530883543984352,97.5888867618294,17.5191569514836,"match","overshoot","pospos"
"A234_P1 Ulmus_americana 1974 2006 LAT LE","A234_P1","LAT","LE","Ulmus_americana",1974,2006,"small",2,"TWO","CensusPeriods","occurrence","Resurveyed",33,0.368,"km/year",780681.79,957.37,"Ter","Plantae","Tracheophyta","Magnoliopsida","Ulmaceae","North hemisphere",0.0639463015601749,0.0373805773304701,0.0373805773304702,0.0499958901360259,305.77205267987,63.9463015601749,0.0373805773304701,0.0396061234769417,305.77205267987,81.9134173581521,0.332833333333333,0.371583333333333,0.994,0.371583333333333,0.747673003296215,0.33061942266953,89.8422344210679,10.9104409480945,"match","overshoot","pospos",0.33061942266953,89.8422344210679,10.9104409480945,"match","overshoot","pospos"
